Event	ID	Name			Wwise Object Path	Notes
	672917745	FOLEYS_Weapon_Trigger			\BIOCIDE_EVENTS\SFX EVENTS\FOLEYS EVENTS\FOLEYS_Weapon_Trigger	
	917610224	FOLEYS_Weapon_Shoot			\BIOCIDE_EVENTS\SFX EVENTS\FOLEYS EVENTS\FOLEYS_Weapon_Shoot	
	1212767844	FOLEYS_Weapon_Reload			\BIOCIDE_EVENTS\SFX EVENTS\FOLEYS EVENTS\FOLEYS_Weapon_Reload	
	1417297257	FOLEYS_Char_TakeOff			\BIOCIDE_EVENTS\SFX EVENTS\FOLEYS EVENTS\FOLEYS_Char_TakeOff	
	1448405397	FOLEYS_Tile_Resist			\BIOCIDE_EVENTS\SFX EVENTS\FOLEYS EVENTS\FOLEYS_Tile_Resist	
	1962994296	FOLEYS_Char_Footsteps			\BIOCIDE_EVENTS\SFX EVENTS\FOLEYS EVENTS\FOLEYS_Char_Footsteps	
	2031942103	FOLEYS_Char_Death			\BIOCIDE_EVENTS\SFX EVENTS\FOLEYS EVENTS\FOLEYS_Char_Death	
	2368415702	FOLEYS_Char_Hit			\BIOCIDE_EVENTS\SFX EVENTS\FOLEYS EVENTS\FOLEYS_Char_Hit	
	2560249231	FOLEYS_Tile_Destroy			\BIOCIDE_EVENTS\SFX EVENTS\FOLEYS EVENTS\FOLEYS_Tile_Destroy	
	3542894396	FOLEYS_Char_Landing			\BIOCIDE_EVENTS\SFX EVENTS\FOLEYS EVENTS\FOLEYS_Char_Landing	
	3547271382	FOLEYS_Tile_Hit			\BIOCIDE_EVENTS\SFX EVENTS\FOLEYS EVENTS\FOLEYS_Tile_Hit	
	3710739246	FOLEYS_Bird_Death			\BIOCIDE_EVENTS\SFX EVENTS\FOLEYS EVENTS\FOLEYS_Bird_Death	
	4018722132	Stop_Weapon			\BIOCIDE_EVENTS\SFX EVENTS\FOLEYS EVENTS\Stop_Weapon	

State Group	ID	Name			Wwise Object Path	Notes
	1296044485	WeaponLevel			\BIOCIDE_STATES\GENERAL STATES\WeaponLevel	
	1381176751	DestructionLevel			\BIOCIDE_STATES\GENERAL STATES\DestructionLevel	

State	ID	Name	State Group			Notes
	748895195	None	WeaponLevel			
	987635872	Level_00	WeaponLevel			
	987635873	Level_01	WeaponLevel			
	987635874	Level_02	WeaponLevel			
	987635875	Level_03	WeaponLevel			
	987635876	Level_04	WeaponLevel			
	748895195	None	DestructionLevel			
	1290008369	Level_1	DestructionLevel			
	1290008370	Level_2	DestructionLevel			
	1290008371	Level_3	DestructionLevel			

Custom State	ID	Name	State Group	Owner		Notes
	31587225	Level_2	DestructionLevel	\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Tile\Hit\FOLEYS_Tile_Hit\ToxicLayer		
	437547326	Level_1	DestructionLevel	\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Tile\Hit\FOLEYS_Tile_Hit\ToxicLayer		

Game Parameter	ID	Name			Wwise Object Path	Notes
	1354861859	RTPC_TileHP			\BIOCIDE_RTPC\GENERAL RTPC\RTPC_TileHP	
	2807485413	WeaponCharge			\BIOCIDE_RTPC\SFX RTPC\FOLEYS RTPC\WeaponCharge	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	102082554	FOLEYS_Bird_Death_001	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\FOLEYS_Bird_Death_001_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Bird\Death\FOLEYS_Bird_Death\Random\FOLEYS_Bird_Death_001		25156
	112944646	FOLEYS_Char_Hit_001	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Character\FOLEYS_Char_Hit_001_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Characters\Hit\FOLEYS_Char_Hit\Hit\FOLEYS_Char_Hit_001		22540
	113438492	FOLEYS_Tile_Impact_ToxicLayer_001	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Tiles\FOLEYS_Tile_Impact_ToxicLayer_001_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Tile\Hit\FOLEYS_Tile_Hit\ToxicLayer\FOLEYS_Tile_Impact_ToxicLayer_001		32483
	118878907	FOLEYS_Tile_Destruction_Level2_000	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Tiles\FOLEYS_Tile_Destruction_Level2_000_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Tile\Destroy\FOLEYS_Tile_Destroy\Destroy\Level_02\FOLEYS_Tile_Destruction_Level2_000		45502
	121873251	Pulverisator_Reload_Level_3_001	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Weapon\Pulverisator_Reload_Level_3_001_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Weapon\Reload\FOLEYS_Weapon_Reload\Reload\Level_03\Pulverisator_Reload_Level_3_001		30233
	122187002	Pulverisator_Reload_Level_0_002	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Weapon\Pulverisator_Reload_Level_0_002_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Weapon\Reload\FOLEYS_Weapon_Reload\Reload\Level_00\Pulverisator_Reload_Level_0_002		16611
	138299531	FOLEYS_Tile_Destruction_Level2_002	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Tiles\FOLEYS_Tile_Destruction_Level2_002_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Tile\Destroy\FOLEYS_Tile_Destroy\Destroy\Level_02\FOLEYS_Tile_Destruction_Level2_002		50493
	143998299	Pulverisator_Shoot_Level_2_001	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Weapon\Pulverisator_Shoot_Level_2_001_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Weapon\Shoot\FOLEYS_Weapon_Shoot\Shooting\Level_02\level_02\Pulverisator_Shoot_Level_2_001		25861
	149998500	FOLEYS_Tile_Destruction_Level2_001	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Tiles\FOLEYS_Tile_Destruction_Level2_001_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Tile\Destroy\FOLEYS_Tile_Destroy\Destroy\Level_02\FOLEYS_Tile_Destruction_Level2_001		50839
	166568042	FOLEYS_Tile_Destruction_Level1_003	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Tiles\FOLEYS_Tile_Destruction_Level1_003_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Tile\Destroy\FOLEYS_Tile_Destroy\Destroy\Level_01\FOLEYS_Tile_Destruction_Level1_003		34438
	171009811	FOLEYS_Char_Footsteps_Grass_003	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Character\FOLEYS_Char_Footsteps_Grass_003_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Characters\Footsteps\FOLEYS_Char_Footsteps\FS\Grass\FOLEYS_Char_Footsteps_Grass_003		17128
	183993230	FOLEYS_Tile_Resist_Level2_002	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Tiles\FOLEYS_Tile_Resist_Level2_002_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Tile\Resist\FOLEYS_Tile_Resist\Resist\Level_02\FOLEYS_Tile_Resist_Level2_002		10844
	188114180	Pulverisator_Shoot_Level_3_002	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Weapon\Pulverisator_Shoot_Level_3_002_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Weapon\Shoot\FOLEYS_Weapon_Shoot\Shooting\Level_03\level_02\Pulverisator_Shoot_Level_3_002		29085
	194862144	FOLEYS_Char_Footsteps_Grass_000	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Character\FOLEYS_Char_Footsteps_Grass_000_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Characters\Footsteps\FOLEYS_Char_Footsteps\FS\Grass\FOLEYS_Char_Footsteps_Grass_000		11551
	198385611	FOLEYS_Char_Jump_Grass_003	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Character\FOLEYS_Char_Jump_Grass_003_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Characters\TakeOff\FOLEYS_Char_TakeOff\Toxic\Grass\FOLEYS_Char_Jump_Grass_003		13153
	225569840	Pulverisator_Trigger_Level_1	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Weapon\Pulverisator_Trigger_Level_1_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Weapon\Shoot\FOLEYS_Weapon_Trigger\ShootTrigger\Level_01\Pulverisator_Trigger_Level_1		23432
	245515467	VO_HumanPain_26	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\VO_HumanPain_26_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Characters\Death\FOLEYS_Char_Death\Random\VO_HumanPain_26		19400
	254338830	FOLEYS_Char_Landing_Toxic_005	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Character\FOLEYS_Char_Landing_Grass_005_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Characters\Landing\FOLEYS_Char_Landing\Toxic\Toxic\FOLEYS_Char_Landing_Toxic_005		27583
	258815211	Pulverisator_Reload_Level_4_002	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Weapon\Pulverisator_Reload_Level_4_002_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Weapon\Reload\FOLEYS_Weapon_Reload\Reload\Level_04\Pulverisator_Reload_Level_4_002		28979
	287620177	Pulverisator_Reload_Level_4_003	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Weapon\Pulverisator_Reload_Level_4_003_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Weapon\Reload\FOLEYS_Weapon_Reload\Reload\Level_04\Pulverisator_Reload_Level_4_003		31854
	291015539	FOLEYS_Char_Hit_002	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Character\FOLEYS_Char_Hit_002_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Characters\Hit\FOLEYS_Char_Hit\Hit\FOLEYS_Char_Hit_002		16048
	292677520	FOLEYS_Tile_Destruction_Level3_002	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Tiles\FOLEYS_Tile_Destruction_Level3_002_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Tile\Destroy\FOLEYS_Tile_Destroy\Destroy\Level_03\FOLEYS_Tile_Destruction_Level3_002		75693
	301426272	Pulverisator_Reload_Level_4_001	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Weapon\Pulverisator_Reload_Level_4_001_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Weapon\Reload\FOLEYS_Weapon_Reload\Reload\Level_04\Pulverisator_Reload_Level_4_001		28561
	306447583	FOLEYS_Char_Jump_Grass_002	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Character\FOLEYS_Char_Jump_Grass_002_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Characters\TakeOff\FOLEYS_Char_TakeOff\Toxic\Grass\FOLEYS_Char_Jump_Grass_002		11661
	316286149	Pulverisator_Reload_Level_2_002	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Weapon\Pulverisator_Reload_Level_2_002_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Weapon\Reload\FOLEYS_Weapon_Reload\Reload\Level_02\Pulverisator_Reload_Level_2_002		23315
	317559199	FOLEYS_Tile_Impact_Level2_002	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Tiles\FOLEYS_Tile_Impact_Level2_002_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Tile\Hit\FOLEYS_Tile_Hit\Hit\Level_02\FOLEYS_Tile_Impact_Level2_002		23270
	321093674	Pulverisator_Shoot_Level_2_002	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Weapon\Pulverisator_Shoot_Level_2_002_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Weapon\Shoot\FOLEYS_Weapon_Shoot\Shooting\Level_02\level_02\Pulverisator_Shoot_Level_2_002		27511
	332204549	Pulverisator_Reload_Level_1_003	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Weapon\Pulverisator_Reload_Level_1_003_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Weapon\Reload\FOLEYS_Weapon_Reload\Reload\Level_01\Pulverisator_Reload_Level_1_003		23753
	342569084	FOLEYS_Char_Footsteps_Grass_004	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Character\FOLEYS_Char_Footsteps_Grass_004_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Characters\Footsteps\FOLEYS_Char_Footsteps\FS\Grass\FOLEYS_Char_Footsteps_Grass_004		16379
	358144200	FOLEYS_Bird_Death_000	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\FOLEYS_Bird_Death_000_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Bird\Death\FOLEYS_Bird_Death\Random\FOLEYS_Bird_Death_000		64155
	361730811	FOLEYS_Char_Jump_Toxic_004	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Character\FOLEYS_Char_Jump_Toxic_004_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Characters\TakeOff\FOLEYS_Char_TakeOff\Toxic\Toxic\FOLEYS_Char_Jump_Toxic_004		17873
	377105024	FOLEYS_Tile_Impact_ToxicLayer_003	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Tiles\FOLEYS_Tile_Impact_ToxicLayer_003_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Tile\Hit\FOLEYS_Tile_Hit\ToxicLayer\FOLEYS_Tile_Impact_ToxicLayer_003		44772
	386601981	FOLEYS_Tile_Impact_Level3_001	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Tiles\FOLEYS_Tile_Impact_Level3_001_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Tile\Hit\FOLEYS_Tile_Hit\Hit\Level_03\FOLEYS_Tile_Impact_Level3_001		49459
	389973960	Pulverisator_Shoot_Level_3_001	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Weapon\Pulverisator_Shoot_Level_3_001_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Weapon\Shoot\FOLEYS_Weapon_Shoot\Shooting\Level_03\level_02\Pulverisator_Shoot_Level_3_001		27499
	396770019	FOLEYS_Tile_Destruction_Level1_001	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Tiles\FOLEYS_Tile_Destruction_Level1_001_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Tile\Destroy\FOLEYS_Tile_Destroy\Destroy\Level_01\FOLEYS_Tile_Destruction_Level1_001		34092
	414720820	FOLEYS_Char_Footsteps_Toxic_003	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Character\FOLEYS_Char_Footsteps_Toxic_003_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Characters\Footsteps\FOLEYS_Char_Footsteps\FS\Toxic\FOLEYS_Char_Footsteps_Toxic_003		31188
	427722980	FOLEYS_Char_Footsteps_Toxic_000	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Character\FOLEYS_Char_Footsteps_Toxic_000_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Characters\Footsteps\FOLEYS_Char_Footsteps\FS\Toxic\FOLEYS_Char_Footsteps_Toxic_000		31864
	431832940	FOLEYS_Tile_Destruction_Level1_002	D:\Documents\- DOCS PERSO\Taff\Biocide\BiocideGame\BiocideWwiseSession\.cache\Mac\SFX\Foleys\Tiles\FOLEYS_Tile_Destruction_Level1_002_755F56E2.wem		\Actor-Mixer Hierarchy\BIOCIDE_AUDIO\SFX\FOLEYS\Foleys\Tile\Destroy\FOLEYS_Tile_Destroy\Destroy\Level_01\FOLEYS_Tile_Destruction_Level1_002		20121
